Geslacht;Leeftijd;LeeftijdNaam;BurgerlijkeStaat;RegioS;RegioNaam;Perioden;BevolkingOp1Januari_1
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0546;Leiden;2021;725
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0547;Leiderdorp;2021;235
TotaalManVrouw;14900;49 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;559
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0553;Lisse;2021;221
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0575;Noordwijk;2021;321
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0579;Oegstgeest;2021;246
TotaalManVrouw;14900;49 jaar;Gehuwd;GM1525;Teylingen;2021;374
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0629;Wassenaar;2021;273
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0473;Zandvoort;2021;127
TotaalManVrouw;14900;49 jaar;Gehuwd;GM0638;Zoeterwoude;2021;89
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;14
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0377;Bloemendaal;2021;0
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0392;Haarlem;2021;15
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;23
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0397;Heemstede;2021;4
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0534;Hillegom;2021;1
TotaalManVrouw;14900;49 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;4
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0537;Katwijk;2021;6
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0546;Leiden;2021;7
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0547;Leiderdorp;2021;6
TotaalManVrouw;14900;49 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;13
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0553;Lisse;2021;1
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0575;Noordwijk;2021;6
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0579;Oegstgeest;2021;3
TotaalManVrouw;14900;49 jaar;Verweduwd;GM1525;Teylingen;2021;3
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0629;Wassenaar;2021;5
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0473;Zandvoort;2021;4
TotaalManVrouw;14900;49 jaar;Verweduwd;GM0638;Zoeterwoude;2021;3
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;241
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0377;Bloemendaal;2021;27
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0392;Haarlem;2021;351
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;346
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0397;Heemstede;2021;53
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0534;Hillegom;2021;61
TotaalManVrouw;14900;49 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;51
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0537;Katwijk;2021;103
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0546;Leiden;2021;220
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0547;Leiderdorp;2021;51
TotaalManVrouw;14900;49 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;164
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0553;Lisse;2021;60
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0575;Noordwijk;2021;107
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0579;Oegstgeest;2021;46
TotaalManVrouw;14900;49 jaar;Gescheiden;GM1525;Teylingen;2021;81
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0629;Wassenaar;2021;53
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0473;Zandvoort;2021;49
TotaalManVrouw;14900;49 jaar;Gescheiden;GM0638;Zoeterwoude;2021;20
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;1750
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;353
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;2473
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;2784
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;398
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;346
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;438
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;911
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;1652
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;449
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;1099
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;358
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;734
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;348
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;584
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;443
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;279
TotaalManVrouw;15000;50 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;141
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;457
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0377;Bloemendaal;2021;95
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0392;Haarlem;2021;861
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;706
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0397;Heemstede;2021;112
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0534;Hillegom;2021;77
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;110
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0537;Katwijk;2021;163
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0546;Leiden;2021;546
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0547;Leiderdorp;2021;116
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;315
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0553;Lisse;2021;71
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0575;Noordwijk;2021;200
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0579;Oegstgeest;2021;77
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM1525;Teylingen;2021;116
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0629;Wassenaar;2021;89
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0473;Zandvoort;2021;85
TotaalManVrouw;15000;50 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;32
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;1005
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0377;Bloemendaal;2021;214
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0392;Haarlem;2021;1196
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;1633
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0397;Heemstede;2021;231
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0534;Hillegom;2021;216
TotaalManVrouw;15000;50 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;258
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0537;Katwijk;2021;637
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0546;Leiden;2021;847
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0547;Leiderdorp;2021;260
TotaalManVrouw;15000;50 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;547
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0553;Lisse;2021;230
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0575;Noordwijk;2021;404
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0579;Oegstgeest;2021;226
TotaalManVrouw;15000;50 jaar;Gehuwd;GM1525;Teylingen;2021;383
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0629;Wassenaar;2021;299
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0473;Zandvoort;2021;145
TotaalManVrouw;15000;50 jaar;Gehuwd;GM0638;Zoeterwoude;2021;87
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;16
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0377;Bloemendaal;2021;2
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0392;Haarlem;2021;24
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;21
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0397;Heemstede;2021;5
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0534;Hillegom;2021;4
TotaalManVrouw;15000;50 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;3
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0537;Katwijk;2021;7
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0546;Leiden;2021;12
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0547;Leiderdorp;2021;6
TotaalManVrouw;15000;50 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;12
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0553;Lisse;2021;3
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0575;Noordwijk;2021;3
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0579;Oegstgeest;2021;4
TotaalManVrouw;15000;50 jaar;Verweduwd;GM1525;Teylingen;2021;2
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0629;Wassenaar;2021;3
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0473;Zandvoort;2021;1
TotaalManVrouw;15000;50 jaar;Verweduwd;GM0638;Zoeterwoude;2021;2
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;272
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0377;Bloemendaal;2021;42
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0392;Haarlem;2021;392
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;424
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0397;Heemstede;2021;50
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0534;Hillegom;2021;49
TotaalManVrouw;15000;50 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;67
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0537;Katwijk;2021;104
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0546;Leiden;2021;247
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0547;Leiderdorp;2021;67
TotaalManVrouw;15000;50 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;225
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0553;Lisse;2021;54
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0575;Noordwijk;2021;127
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0579;Oegstgeest;2021;41
TotaalManVrouw;15000;50 jaar;Gescheiden;GM1525;Teylingen;2021;83
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0629;Wassenaar;2021;52
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0473;Zandvoort;2021;48
TotaalManVrouw;15000;50 jaar;Gescheiden;GM0638;Zoeterwoude;2021;20
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;1715
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;410
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;2432
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;2830
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;421
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;327
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;471
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;990
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;1595
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;425
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;1095
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;354
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;715
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;377
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;651
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;446
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;295
TotaalManVrouw;15100;51 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;130
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;386
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0377;Bloemendaal;2021;121
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0392;Haarlem;2021;854
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;613
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0397;Heemstede;2021;117
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0534;Hillegom;2021;56
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;114
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0537;Katwijk;2021;155
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0546;Leiden;2021;507
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0547;Leiderdorp;2021;103
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;351
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0553;Lisse;2021;76
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0575;Noordwijk;2021;190
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0579;Oegstgeest;2021;85
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM1525;Teylingen;2021;135
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0629;Wassenaar;2021;97
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0473;Zandvoort;2021;104
TotaalManVrouw;15100;51 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;31
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;1042
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0377;Bloemendaal;2021;238
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0392;Haarlem;2021;1171
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;1785
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0397;Heemstede;2021;245
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0534;Hillegom;2021;211
TotaalManVrouw;15100;51 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;293
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0537;Katwijk;2021;700
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0546;Leiden;2021;833
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0547;Leiderdorp;2021;259
TotaalManVrouw;15100;51 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;581
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0553;Lisse;2021;224
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0575;Noordwijk;2021;399
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0579;Oegstgeest;2021;234
TotaalManVrouw;15100;51 jaar;Gehuwd;GM1525;Teylingen;2021;421
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0629;Wassenaar;2021;289
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0473;Zandvoort;2021;153
TotaalManVrouw;15100;51 jaar;Gehuwd;GM0638;Zoeterwoude;2021;81
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0484;Alphen aan den Rijn;2021;10
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0377;Bloemendaal;2021;4
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0392;Haarlem;2021;23
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0394;Haarlemmermeer;2021;21
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0397;Heemstede;2021;3
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0534;Hillegom;2021;3
TotaalManVrouw;15100;51 jaar;Verweduwd;GM1884;Kaag en Braassem;2021;9
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0537;Katwijk;2021;10
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0546;Leiden;2021;15
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0547;Leiderdorp;2021;6
TotaalManVrouw;15100;51 jaar;Verweduwd;GM1916;Leidschendam-Voorburg;2021;2
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0553;Lisse;2021;5
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0575;Noordwijk;2021;6
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0579;Oegstgeest;2021;2
TotaalManVrouw;15100;51 jaar;Verweduwd;GM1525;Teylingen;2021;8
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0629;Wassenaar;2021;3
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0473;Zandvoort;2021;4
TotaalManVrouw;15100;51 jaar;Verweduwd;GM0638;Zoeterwoude;2021;1
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0484;Alphen aan den Rijn;2021;277
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0377;Bloemendaal;2021;47
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0392;Haarlem;2021;384
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0394;Haarlemmermeer;2021;411
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0397;Heemstede;2021;56
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0534;Hillegom;2021;57
TotaalManVrouw;15100;51 jaar;Gescheiden;GM1884;Kaag en Braassem;2021;55
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0537;Katwijk;2021;125
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0546;Leiden;2021;240
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0547;Leiderdorp;2021;57
TotaalManVrouw;15100;51 jaar;Gescheiden;GM1916;Leidschendam-Voorburg;2021;161
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0553;Lisse;2021;49
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0575;Noordwijk;2021;120
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0579;Oegstgeest;2021;56
TotaalManVrouw;15100;51 jaar;Gescheiden;GM1525;Teylingen;2021;87
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0629;Wassenaar;2021;57
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0473;Zandvoort;2021;34
TotaalManVrouw;15100;51 jaar;Gescheiden;GM0638;Zoeterwoude;2021;17
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0484;Alphen aan den Rijn;2021;1735
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0377;Bloemendaal;2021;395
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0392;Haarlem;2021;2267
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0394;Haarlemmermeer;2021;2617
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0397;Heemstede;2021;406
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0534;Hillegom;2021;343
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM1884;Kaag en Braassem;2021;389
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0537;Katwijk;2021;899
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0546;Leiden;2021;1531
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0547;Leiderdorp;2021;436
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM1916;Leidschendam-Voorburg;2021;1044
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0553;Lisse;2021;341
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0575;Noordwijk;2021;673
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0579;Oegstgeest;2021;355
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM1525;Teylingen;2021;588
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0629;Wassenaar;2021;426
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0473;Zandvoort;2021;279
TotaalManVrouw;15200;52 jaar;Totaal burgelijke staat;GM0638;Zoeterwoude;2021;142
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0484;Alphen aan den Rijn;2021;358
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0377;Bloemendaal;2021;111
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0392;Haarlem;2021;791
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0394;Haarlemmermeer;2021;549
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0397;Heemstede;2021;105
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0534;Hillegom;2021;76
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM1884;Kaag en Braassem;2021;87
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0537;Katwijk;2021;126
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0546;Leiden;2021;490
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0547;Leiderdorp;2021;98
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM1916;Leidschendam-Voorburg;2021;299
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0553;Lisse;2021;62
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0575;Noordwijk;2021;154
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0576;Noordwijkerhout;2021;0
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0579;Oegstgeest;2021;77
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM1525;Teylingen;2021;101
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0629;Wassenaar;2021;81
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0473;Zandvoort;2021;92
TotaalManVrouw;15200;52 jaar;Ongehuwd;GM0638;Zoeterwoude;2021;37
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0484;Alphen aan den Rijn;2021;1068
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0377;Bloemendaal;2021;235
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0392;Haarlem;2021;1082
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0393;Haarlemmerliede en Spaarnwoude;2021;0
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0394;Haarlemmermeer;2021;1619
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0397;Heemstede;2021;255
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0534;Hillegom;2021;204
TotaalManVrouw;15200;52 jaar;Gehuwd;GM1884;Kaag en Braassem;2021;236
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0537;Katwijk;2021;647
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0546;Leiden;2021;747
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0547;Leiderdorp;2021;277
TotaalManVrouw;15200;52 jaar;Gehuwd;GM1916;Leidschendam-Voorburg;2021;568
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0553;Lisse;2021;222
TotaalManVrouw;15200;52 jaar;Gehuwd;GM0575;Noordwijk;2021;383
